answer_id,answer_slug,current_reviewer_id,current_public_reviewer_name,proposed_contributor_id,proposed_contributor_name,best_contributor_id,best_contributor_name,matched_specialty,deeper_topic,deeper_topic_name,deeper_theme,deeper_category,score,confidence,match_reasons,exclusions_evaluated,soft_cap_impact,profile_completeness,profile_publishable,blocked_incomplete,proposed_public_label,assignment_method,approval_source_internal,misleading_review_date_today,reviewed_at_legacy,qa_override,qa_decision
df506302-627c-4aca-8c62-7f1173d8aae3,make-time-for-myself-when-everyone-needs-something,david-k-gore-phd,"Kenneth W. Christian, PhD",michaela-hilburn,Michaela Hilburn,michaela-hilburn,Michaela Hilburn,Work/Life Balance,work-and-burnout,Work & Burnout,work-and-purpose,Work & Life Balance,100,high,exact_topic:work-and-burnout via Life Transitions (w=0.45)|exact_topic:work-and-burnout via Work/Life Balance (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-27,,
9508f456-f55b-42a9-96b8-578dfab1c8ef,my-chest-tightens-whenever-someone-texts-me-unexpectedly,david-k-gore-phd,"Kenneth W. Christian, PhD",jackie-malone,Jackie Malone,jackie-malone,Jackie Malone,Stress,anxiety-and-stress,Anxiety & Stress,anxiety-and-mood,Anxiety & Stress,100,high,exact_topic:anxiety-and-stress via Anxiety (w=1)|preferred_specialty_keyword:Anxiety|alt_topic:anxiety-and-stress via Depression (w=0.35)|exact_topic:anxiety-and-stress via Stress (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
eb18ded4-c8a6-4947-8583-712b27623e3b,my-mind-races-with-worst-case-scenarios-whenever-plans-change-unexpectedly,david-k-gore-phd,"Kenneth W. Christian, PhD",liz-webb,Liz Webb,liz-webb,Liz Webb,Anxiety,anxiety-and-stress,Anxiety & Stress,anxiety-and-mood,Anxiety & Stress,100,high,exact_topic:anxiety-and-stress via Anxiety (w=1)|preferred_specialty_keyword:Anxiety|alt_topic:anxiety-and-stress via Depression (w=0.35),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
0b7fd8af-ffc5-4dda-af90-43212691679b,partner-refuses-to-talk-about-problems,david-k-gore-phd,"Kenneth W. Christian, PhD",alex-crenshaw-phd,Dr. Alex Crenshaw,alex-crenshaw-phd,Dr. Alex Crenshaw,Couples,relationships-and-communication,Relationships & Communication,relationships-and-connection,Relationships & Communication,100,high,exact_topic:relationships-and-communication via Couples (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-27,,
5c77dde7-ae2d-4169-b8b8-e9f2a1592a71,repair-relationship-with-adult-child,david-k-gore-phd,"Kenneth W. Christian, PhD",kelsey-donahue,Kelsey Madsen (Donahue),kelsey-donahue,Kelsey Madsen (Donahue),Parenting,family-and-parenting,Family & Parenting,family-and-parenting,Family & Parenting,100,high,exact_topic:family-and-parenting via Child (w=1)|exact_topic:family-and-parenting via Family Conflict (w=1)|exact_topic:family-and-parenting via Parenting (w=1)|preferred_specialty_keyword:Parenting,requires_keyword_support:Eating Disorders,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
dddb528a-d0f0-4979-9915-18f60f06c31b,set-a-boundary-without-sounding-harsh,david-k-gore-phd,"Kenneth W. Christian, PhD",laura-hilsen,Laura Hilsen,laura-hilsen,Laura Hilsen,Infidelity,relationships-and-communication,Relationships & Communication,relationships-and-connection,Communication & Conflict,100,high,exact_topic:relationships-and-communication via Relationship Issues (w=1)|exact_topic:relationships-and-communication via Divorce (w=1)|exact_topic:relationships-and-communication via Infidelity (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
df107d59-7239-4b8f-83cf-081b25545e4e,should-i-avoid-all-mood-altering-substances-in-recovery,david-k-gore-phd,"Kenneth W. Christian, PhD",susan-keenan,Susan L. Keenan,susan-keenan,Susan L. Keenan,Alcohol Use,addiction-and-recovery,Addiction & Recovery,trauma-and-safety,Addiction & Recovery,100,high,alias_keyword:loss|parent_theme:trauma-and-safety via Trauma and PTSD|exact_topic:addiction-and-recovery via Alcohol Use (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
02cf3411-f1d7-425d-9d33-5a50faa8ed31,should-i-be-concerned-about-my-teenagers-relations-189142-019,david-k-gore-phd,"Kenneth W. Christian, PhD",jeannine-jannot,"Jeannine Jannot, Ph.D.",jeannine-jannot,"Jeannine Jannot, Ph.D.",Stress,family-and-parenting,Family & Parenting,family-and-parenting,Parenting,100,high,exact_topic:family-and-parenting via Parenting (w=1)|preferred_specialty_keyword:Parenting|exact_topic:family-and-parenting via Child (w=1)|preferred_specialty_keyword:stress,,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
7d8bc4cc-c8a5-4e88-8ee0-929f5fa493c6,should-i-give-my-addicted-family-member-money-for-basic-needs,david-k-gore-phd,"Kenneth W. Christian, PhD",jeannine-jannot,"Jeannine Jannot, Ph.D.",jeannine-jannot,"Jeannine Jannot, Ph.D.",Child,family-and-parenting,Family & Parenting,family-and-parenting,Family & Parenting,100,high,exact_topic:family-and-parenting via Parenting (w=1)|preferred_specialty_keyword:Parenting|exact_topic:family-and-parenting via Child (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
8eb1d4f2-a815-497e-a206-523c3f467eeb,should-i-stay-in-a-relationship-where-my-partner-is-still-using-substances,david-k-gore-phd,"Kenneth W. Christian, PhD",alex-crenshaw-phd,Dr. Alex Crenshaw,alex-crenshaw-phd,Dr. Alex Crenshaw,Couples,relationships-and-communication,Relationships & Communication,relationships-and-connection,Relationships & Communication,100,high,exact_topic:relationships-and-communication via Couples (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
8ff7ccc9-183a-443a-8ebf-c326d7403b9d,should-i-tell-my-employer-about-my-depression,david-k-gore-phd,"Kenneth W. Christian, PhD",jackie-malone,Jackie Malone,jackie-malone,Jackie Malone,Depression,depression,Depression,anxiety-and-mood,Depression,100,high,parent_theme:anxiety-and-mood via Anxiety|exact_topic:depression via Depression (w=1)|preferred_specialty_keyword:Depression,requires_keyword_support:Body Image,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
51c66bd3-0c81-4a47-b340-1c454ca88bb8,should-i-use-ai-to-analyze-my-partners-texts,david-k-gore-phd,"Kenneth W. Christian, PhD",lexi-cooper,Lexi Cooper,lexi-cooper,Lexi Cooper,Familial Relationship Counseling,relationships-and-communication,Relationships & Communication,relationships-and-connection,Relationships & Communication,100,high,alias_keyword:Anxiety|exact_topic:relationships-and-communication via Familial Relationship Counseling (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
f278337a-b677-4289-9ebe-e97ef38b3f0a,stay-mentally-healthy-while-learning-ai-tools-for-work,david-k-gore-phd,"Kenneth W. Christian, PhD",samantha-bryant,Samantha Bryant,samantha-bryant,Samantha Bryant,Career Counseling,work-and-burnout,Work & Burnout,work-and-purpose,Work & Burnout,100,high,alias_keyword:Anxiety|exact_topic:work-and-burnout via Career Counseling (w=1)|alt_topic:work-and-burnout via Life Transitions (w=0.45)|alt_topic:work-and-burnout via School Issues (w=0.4),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
8a835fbb-4ba6-4c4d-ae2b-90b0f8399bdd,support-someone-grieving-a-traumatic-death,david-k-gore-phd,"Kenneth W. Christian, PhD",samantha-bryant,Samantha Bryant,samantha-bryant,Samantha Bryant,Trauma and PTSD,trauma-and-safety,Trauma & Safety,trauma-and-safety,Trauma & Grief,100,high,alias_keyword:Grief|exact_topic:trauma-and-safety via Trauma and PTSD (w=1),requires_keyword_support:Body Image,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-27,,
71c72887-f87d-40c4-b005-c550b1caaee7,support-someone-with-addiction-without-enabling,david-k-gore-phd,"Kenneth W. Christian, PhD",lynn-lane,Lynn Lane,lynn-lane,Lynn Lane,Substance Abuse & Chemical Dependency,addiction-and-recovery,Addiction & Recovery,trauma-and-safety,Addiction & Recovery,100,high,parent_theme:trauma-and-safety via PTSD|exact_topic:addiction-and-recovery via Substance Abuse & Chemical Dependency (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
0be1cca2-e0c1-44d9-a0c7-1cf4a455e625,tell-my-partner-i-feel-disconnected,david-k-gore-phd,"Kenneth W. Christian, PhD",jackie-malone,Jackie Malone,jackie-malone,Jackie Malone,Relationship Issues,relationships-and-communication,Relationships & Communication,relationships-and-connection,Relationships & Communication,100,high,parent_theme:relationships-and-connection via Bisexual|exact_topic:relationships-and-communication via Codependency (w=1)|exact_topic:relationships-and-communication via Relationship Issues (w=1),requires_keyword_support:Body Image,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-27,,
53d475f5-9ee0-4eca-a7ba-74a261eca590,what-are-healthy-ways-to-cope-with-flashbacks,david-k-gore-phd,"Kenneth W. Christian, PhD",susan-keenan,Susan L. Keenan,susan-keenan,Susan L. Keenan,Trauma and PTSD,trauma-and-safety,Trauma & Safety,trauma-and-safety,Trauma & Grief,100,high,alias_keyword:Grief|exact_topic:trauma-and-safety via Trauma and PTSD (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
1690bbfa-603c-405d-955b-e963752bee46,what-are-healthy-ways-to-cope-with-stress,david-k-gore-phd,"Kenneth W. Christian, PhD",samantha-bryant,Samantha Bryant,samantha-bryant,Samantha Bryant,Stress,anxiety-and-stress,Anxiety & Stress,anxiety-and-mood,Anxiety & Stress,100,high,exact_topic:anxiety-and-stress via Anxiety (w=1)|preferred_specialty_keyword:Anxiety|alt_topic:anxiety-and-stress via Depression (w=0.35)|exact_topic:anxiety-and-stress via Stress (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
2e19eb8a-1b5c-419a-944d-dc7c3265ea89,what-are-signs-that-my-parenting-style-might-be-too-strict-or-too-permissive,david-k-gore-phd,"Kenneth W. Christian, PhD",susan-keenan,Susan L. Keenan,susan-keenan,Susan L. Keenan,Parenting,family-and-parenting,Family & Parenting,family-and-parenting,Family & Parenting,100,high,exact_topic:family-and-parenting via Family Conflict (w=1)|exact_topic:family-and-parenting via Parenting (w=1)|preferred_specialty_keyword:Parenting,,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
f0aba38f-2a6c-4721-a536-e3d661f53433,what-are-some-healthy-ways-to-celebrate-milestones-in-recovery,david-k-gore-phd,"Kenneth W. Christian, PhD",susan-keenan,Susan L. Keenan,susan-keenan,Susan L. Keenan,Alcohol Use,addiction-and-recovery,Addiction & Recovery,trauma-and-safety,Addiction & Recovery,100,high,parent_theme:trauma-and-safety via Trauma and PTSD|exact_topic:addiction-and-recovery via Alcohol Use (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
a5635b24-7170-4b81-921f-2b19df5af3ff,what-are-some-quick-techniques-to-calm-anxiety-in-the-moment,david-k-gore-phd,"Kenneth W. Christian, PhD",susan-keenan,Susan L. Keenan,susan-keenan,Susan L. Keenan,Anxiety,anxiety-and-stress,Anxiety & Stress,anxiety-and-mood,Anxiety & Stress,100,high,exact_topic:anxiety-and-stress via Depression (w=0.35)|parent_theme:anxiety-and-mood via Depression|exact_topic:anxiety-and-stress via Anxiety (w=1)|preferred_specialty_keyword:Anxiety,,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
5fb7de90-f7be-4583-88cc-681d31ee85c8,what-are-the-different-types-of-depression,david-k-gore-phd,"Kenneth W. Christian, PhD",lynn-lane,Lynn Lane,lynn-lane,Lynn Lane,Depression,depression,Depression,anxiety-and-mood,Depression,100,high,parent_theme:anxiety-and-mood via Anxiety|exact_topic:depression via Depression (w=1)|preferred_specialty_keyword:Depression,,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
8a4d00eb-a3df-4b13-ad4d-0579bff2e895,what-are-the-sexual-side-effects-of-antidepressants-and-what-can-i-do-about-them,david-k-gore-phd,"Kenneth W. Christian, PhD",susan-keenan,Susan L. Keenan,susan-keenan,Susan L. Keenan,Depression,depression,Depression,anxiety-and-mood,Depression,100,high,exact_topic:depression via Depression (w=1)|preferred_specialty_keyword:Depression,,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
a170a20e-cc84-4392-a6ff-7c4ab288af6b,what-are-the-signs-of-burnout-and-how-do-i-recover,david-k-gore-phd,"Kenneth W. Christian, PhD",samantha-bryant,Samantha Bryant,samantha-bryant,Samantha Bryant,Stress,work-and-burnout,Work & Burnout,work-and-purpose,Work & Life Balance,100,high,alias_keyword:stress|exact_topic:work-and-burnout via Career Counseling (w=1)|alt_topic:work-and-burnout via Life Transitions (w=0.45)|alt_topic:work-and-burnout via School Issues (w=0.4)|preferred_specialty_keyword:stress,,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
fc441d9a-c0d5-4af2-b0be-e268e4731483,what-are-the-signs-of-emotional-abuse-in-185759-032,david-k-gore-phd,"Kenneth W. Christian, PhD",samantha-bryant,Samantha Bryant,samantha-bryant,Samantha Bryant,Marital and Premarital,relationships-and-communication,Relationships & Communication,relationships-and-connection,Relationships & Communication,100,high,parent_theme:relationships-and-connection via Bisexual|exact_topic:relationships-and-communication via Codependency (w=1)|exact_topic:relationships-and-communication via Marital and Premarital (w=1),requires_keyword_support:Body Image,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
38655aae-423f-4483-94b3-e0ad941d9c9b,what-are-the-signs-that-someone-i-love-has-an-addiction,david-k-gore-phd,"Kenneth W. Christian, PhD",amanda-gaines,Amanda Gaines,amanda-gaines,Amanda Gaines,Addictive Behaviors,addiction-and-recovery,Addiction & Recovery,trauma-and-safety,Addiction & Recovery,100,high,parent_theme:trauma-and-safety via Trauma & PTSD|exact_topic:addiction-and-recovery via Substance Use (w=1)|exact_topic:addiction-and-recovery via Addictive Behaviors (w=1),requires_keyword_support:Chronic Illness,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
dce255af-e801-48c8-b15e-337211cba1d8,what-are-the-warning-signs-that-i-might-be-heading-toward-relapse,david-k-gore-phd,"Kenneth W. Christian, PhD",amanda-gaines,Amanda Gaines,amanda-gaines,Amanda Gaines,Addictive Behaviors,addiction-and-recovery,Addiction & Recovery,trauma-and-safety,Addiction & Recovery,100,high,parent_theme:trauma-and-safety via Trauma & PTSD|exact_topic:addiction-and-recovery via Substance Use (w=1)|preferred_specialty_keyword:Substance Use|exact_topic:addiction-and-recovery via Addictive Behaviors (w=1),requires_keyword_support:Chronic Illness,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
a323dc7f-e683-47cd-913f-1f711698a1d7,what-are-the-warning-signs-that-my-depression-is-getting-worse,david-k-gore-phd,"Kenneth W. Christian, PhD",michaela-hilburn,Michaela Hilburn,michaela-hilburn,Michaela Hilburn,Depression,depression,Depression,anxiety-and-mood,Depression,100,high,parent_theme:anxiety-and-mood via Anxiety|exact_topic:depression via Depression (w=1)|preferred_specialty_keyword:Depression,,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
7ed5cfc1-aa89-49c0-99fd-6e7a369beabf,what-does-it-mean-if-i-feel-more-at-peace-in-g7h1i4,david-k-gore-phd,"Kenneth W. Christian, PhD",laura-hilsen,Laura Hilsen,laura-hilsen,Laura Hilsen,Self-Esteem,identity-and-self-worth,Identity & Self-Worth,identity-and-self-worth,Identity & Self-Worth,100,high,exact_topic:identity-and-self-worth via Life Transitions (w=0.4)|exact_topic:identity-and-self-worth via Self-Compassion (w=1)|exact_topic:identity-and-self-worth via Self-Esteem (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
18742ac5-1f9a-4fad-b447-5cc2c968f5bf,what-does-it-mean-if-i-feel-more-connected-to-t7u3v9,david-k-gore-phd,"Kenneth W. Christian, PhD",michaela-hilburn,Michaela Hilburn,michaela-hilburn,Michaela Hilburn,Self-Esteem,identity-and-self-worth,Identity & Self-Worth,identity-and-self-worth,Identity & Self-Worth,100,high,alias_keyword:Depression|alt_topic:identity-and-self-worth via Life Transitions (w=0.4)|exact_topic:identity-and-self-worth via Self-Compassion (w=1)|exact_topic:identity-and-self-worth via Self-Esteem (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
8550a90c-f7b8-403c-9bc4-6e189a88e0cd,what-does-it-mean-to-be-a-dry-drunk-185759-027,david-k-gore-phd,"Kenneth W. Christian, PhD",susan-keenan,Susan L. Keenan,susan-keenan,Susan L. Keenan,Alcohol Use,addiction-and-recovery,Addiction & Recovery,trauma-and-safety,Addiction & Recovery,100,high,parent_theme:trauma-and-safety via Trauma and PTSD|exact_topic:addiction-and-recovery via Alcohol Use (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
ef8af811-289c-46fa-8478-69aaec88176a,what-does-it-mean-to-be-autistic-as-an-adult,david-k-gore-phd,"Kenneth W. Christian, PhD",samantha-bryant,Samantha Bryant,samantha-bryant,Samantha Bryant,ADHD,neurodivergence-and-attention,Neurodivergence & Attention,care-and-therapy,Neurodivergence & Attention,100,high,exact_topic:neurodivergence-and-attention via ADHD (w=1)|alt_topic:neurodivergence-and-attention via School Issues (w=0.8),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
c66be1dd-7903-4260-b29f-bc63ee0f206c,what-does-it-mean-to-grieve-a-relationsh-179301-002,david-k-gore-phd,"Kenneth W. Christian, PhD",michaela-hilburn,Michaela Hilburn,michaela-hilburn,Michaela Hilburn,Grief and Loss,grief-and-loss,Grief & Loss,life-transitions-and-change,Grief & Loss,100,high,exact_topic:grief-and-loss via Grief and Loss (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
b5acbdcc-5c64-415d-9942-6e7db5fb4a56,what-do-i-do-if-i-think-my-child-is-questioning-th-187459-002,david-k-gore-phd,"Kenneth W. Christian, PhD",kelsey-donahue,Kelsey Madsen (Donahue),kelsey-donahue,Kelsey Madsen (Donahue),Parenting,teens-and-identity,Teens & Identity,family-and-parenting,Teen-Specific Questions,94,high,exact_topic:teens-and-identity via Child (w=0.7)|alias_keyword:child|alt_topic:teens-and-identity via Family Conflict (w=0.7)|alias_keyword:child|alt_topic:teens-and-identity via Parenting (w=0.7)|alias_keyword:child|alt_topic:teens-and-identity via School Issues (w=0.45),requires_keyword_support:Eating Disorders,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,true,approve
7c476ccf-cadc-47dc-81bd-8d9508e59979,what-do-i-do-if-my-teenager-is-self-harming-187459-010,david-k-gore-phd,"Kenneth W. Christian, PhD",jeannine-jannot,"Jeannine Jannot, Ph.D.",jeannine-jannot,"Jeannine Jannot, Ph.D.",Stress,teens-and-identity,Teens & Identity,family-and-parenting,Teen-Specific Questions,86,high,exact_topic:teens-and-identity via School Issues (w=0.45)|exact_topic:teens-and-identity via Parenting (w=0.7)|alias_keyword:panic|alt_topic:teens-and-identity via Child (w=0.7)|alt_topic:teens-and-identity via Education and Learning Disabilities (w=0.45)|alt_topic:teens-and-identity via Executive Functioning (w=0.45)|alt_topic:teens-and-identity via Productivity Coaching (w=0.45)|alias_keyword:panic,,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
8170cc2f-822b-4e29-baaa-9ddc91f7d719,what-do-i-do-when-i-cant-forgive-someone-177941-016,david-k-gore-phd,"Kenneth W. Christian, PhD",samantha-bryant,Samantha Bryant,samantha-bryant,Samantha Bryant,Marital and Premarital,relationships-and-communication,Relationships & Communication,relationships-and-connection,Forgiveness,100,high,parent_theme:relationships-and-connection via Bisexual|exact_topic:relationships-and-communication via Codependency (w=1)|preferred_specialty_keyword:Grief|exact_topic:relationships-and-communication via Marital and Premarital (w=1),requires_keyword_support:Body Image,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
13664d06-13ca-4b3b-883d-8f710d5ed606,what-do-i-do-when-i-feel-disconnected-from-m-177941-020,david-k-gore-phd,"Kenneth W. Christian, PhD",samantha-bryant,Samantha Bryant,samantha-bryant,Samantha Bryant,Stress,relationships-and-communication,Relationships & Communication,relationships-and-connection,Relationships,100,high,alias_keyword:stress|exact_topic:relationships-and-communication via Codependency (w=1)|exact_topic:relationships-and-communication via Marital and Premarital (w=1)|preferred_specialty_keyword:stress,,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
7234e644-46d1-49ed-9d41-dbc4d8b7ebc2,what-do-i-do-when-i-feel-like-everyone-h-177940-024,david-k-gore-phd,"Kenneth W. Christian, PhD",liz-webb,Liz Webb,liz-webb,Liz Webb,Anxiety,anxiety-and-stress,Anxiety & Stress,anxiety-and-mood,Social Anxiety,100,high,exact_topic:anxiety-and-stress via Anxiety (w=1)|preferred_specialty_keyword:Anxiety|alt_topic:anxiety-and-stress via Depression (w=0.35),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
72aceb59-e179-4fca-81a5-efed01a66554,what-do-i-do-when-i-feel-like-giving-up-177940-012,david-k-gore-phd,"Kenneth W. Christian, PhD",lexi-cooper,Lexi Cooper,lexi-cooper,Lexi Cooper,Trauma,trauma-and-safety,Trauma & Safety,trauma-and-safety,Crisis Support,100,high,alias_keyword:stress|exact_topic:trauma-and-safety via Trauma (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
8e170f51-d4c1-4da0-98e9-c4d995c05c66,what-do-i-do-when-i-feel-like-i-have-no-real-identity-of-my-own-d4e5f6,david-k-gore-phd,"Kenneth W. Christian, PhD",meredith-price,Meredith Price,meredith-price,Meredith Price,Self Esteem,identity-and-self-worth,Identity & Self-Worth,identity-and-self-worth,Identity & Self-Worth,100,high,exact_topic:identity-and-self-worth via Body Image (w=0.4)|demoted_missing_keyword_support|exact_topic:identity-and-self-worth via Life Transitions (w=0.4)|exact_topic:identity-and-self-worth via Self Esteem (w=1),"requires_keyword_support:Pregnancy, Prenatal, Postpartum",none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
15bed19c-e563-4c46-91bf-404fa83408e3,what-do-i-do-when-i-feel-like-im-losing-myse-177941-032,david-k-gore-phd,"Kenneth W. Christian, PhD",laura-hilsen,Laura Hilsen,laura-hilsen,Laura Hilsen,Infidelity,relationships-and-communication,Relationships & Communication,relationships-and-connection,Relationship Identity,100,high,alias_keyword:loss|exact_topic:relationships-and-communication via Relationship Issues (w=1)|exact_topic:relationships-and-communication via Divorce (w=1)|exact_topic:relationships-and-communication via Infidelity (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
5909ec3f-6c5a-4426-9f23-84edcf1a7e8f,what-do-i-do-when-i-feel-like-im-not-living-177941-028,david-k-gore-phd,"Kenneth W. Christian, PhD",samantha-bryant,Samantha Bryant,samantha-bryant,Samantha Bryant,Self Esteem,identity-and-self-worth,Identity & Self-Worth,identity-and-self-worth,Self-Actualization,100,high,alias_keyword:Anxiety|alt_topic:identity-and-self-worth via Body Image (w=0.4)|alt_topic:identity-and-self-worth via Life Transitions (w=0.4)|exact_topic:identity-and-self-worth via Self Esteem (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
582734f6-2045-46f9-a273-a72d6c954134,what-do-i-do-when-my-anxiety-is-so-bad-i-177940-004,david-k-gore-phd,"Kenneth W. Christian, PhD",lynn-lane,Lynn Lane,lynn-lane,Lynn Lane,Anxiety,anxiety-and-stress,Anxiety & Stress,anxiety-and-mood,Anxiety & Stress,100,high,exact_topic:anxiety-and-stress via Anxiety (w=1)|preferred_specialty_keyword:Anxiety|alt_topic:anxiety-and-stress via Depression (w=0.35),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
2965e169-63ec-46ab-9612-9d6fc4efedb4,what-if-antidepressants-change-who-i-am-181083-056,david-k-gore-phd,"Kenneth W. Christian, PhD",samantha-bryant,Samantha Bryant,samantha-bryant,Samantha Bryant,Depression,depression,Depression,anxiety-and-mood,Depression,100,high,parent_theme:anxiety-and-mood via Anxiety|exact_topic:depression via Depression (w=1)|preferred_specialty_keyword:Depression|alt_topic:depression via Mood Disorders (w=0.85),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
57247ad9-d691-4c83-944b-5bb2c0a1db32,what-if-i-become-dependent-on-anxiety-me-181083-058,david-k-gore-phd,"Kenneth W. Christian, PhD",kelsey-donahue,Kelsey Madsen (Donahue),kelsey-donahue,Kelsey Madsen (Donahue),Stress,anxiety-and-stress,Anxiety & Stress,anxiety-and-mood,Anxiety & Stress,100,high,exact_topic:anxiety-and-stress via Anxiety (w=1)|preferred_specialty_keyword:Anxiety|alt_topic:anxiety-and-stress via Depression (w=0.35)|exact_topic:anxiety-and-stress via Stress (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
b90965ad-cbda-4862-b656-d0098e5ceb2e,what-if-i-dont-believe-in-god-or-a-higher-power-for-12-step-programs,david-k-gore-phd,"Kenneth W. Christian, PhD",susan-keenan,Susan L. Keenan,susan-keenan,Susan L. Keenan,Spirituality,meaning-faith-and-existential-questions,"Meaning, Faith & Existential Questions",spirituality-and-meaning,Spiritual Doubt,85,high,alias_keyword:recovery|exact_topic:meaning-faith-and-existential-questions via Spirituality (w=0.85),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,true,approve
