answer_id,answer_slug,current_reviewer_id,current_public_reviewer_name,proposed_contributor_id,proposed_contributor_name,best_contributor_id,best_contributor_name,matched_specialty,deeper_topic,deeper_topic_name,deeper_theme,deeper_category,score,confidence,match_reasons,exclusions_evaluated,soft_cap_impact,profile_completeness,profile_publishable,blocked_incomplete,proposed_public_label,assignment_method,approval_source_internal,misleading_review_date_today,reviewed_at_legacy,qa_override,qa_decision
dff339f7-efc4-4624-8043-0e8584a7ee29,what-is-the-difference-between-mindfulness-and-meditation,david-k-gore-phd,"Kenneth W. Christian, PhD",,,michaela-hilburn,Michaela Hilburn,Life Transitions,general-mental-health,General Mental Health,life-transitions-and-change,General Mental Health,70,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|parent_theme:life-transitions-and-change via Grief and Loss|exact_topic:general-mental-health via Life Transitions (w=0.7),,none,complete,true,false,,,,true,2026-06-19,,
b967c16c-3117-4343-9a59-93fafde76ad0,what-should-i-do-if-i-feel-like-my-skills-are-becoming-obsolete,david-k-gore-phd,"Kenneth W. Christian, PhD",,,jackie-malone,Jackie Malone,Stress,general-mental-health,General Mental Health,life-transitions-and-change,General Mental Health,78,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|alias_keyword:Anxiety|exact_topic:general-mental-health via Body Image (w=0.55)|demoted_missing_keyword_support|exact_topic:general-mental-health via Life Transitions (w=0.7)|alt_topic:general-mental-health via Stress (w=0.45)|alias_keyword:Anxiety,,none,complete,true,false,,,,true,2026-06-19,,
35ce4d44-f382-4b09-9f99-aa50a7cfa667,what-should-i-do-if-i-feel-overwhelmed-by-information-and-constant-connectivity,david-k-gore-phd,"Kenneth W. Christian, PhD",,,lexi-cooper,Lexi Cooper,Life Transitions,general-mental-health,General Mental Health,life-transitions-and-change,General Mental Health,70,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|exact_topic:general-mental-health via Life Transitions (w=0.7),,none,complete,true,false,,,,true,2026-06-19,,
4dba34a6-69e1-4845-b963-906edfd8ac65,what-should-i-do-if-im-being-pressured-t-186032-014,david-k-gore-phd,"Kenneth W. Christian, PhD",,,lauren-sanders,Lauren Sanders,Parenting,teens-and-identity,Teens & Identity,family-and-parenting,Teens & Identity,70,medium,exact_topic:teens-and-identity via Parenting (w=0.7)|tied_topic:teens-and-identity via Child (w=0.7),,none,complete,true,false,,,,true,2026-06-19,,
29bc882e-efce-4c81-be42-85f359691064,what-should-i-do-if-im-having-suicidal-thoughts,david-k-gore-phd,"Kenneth W. Christian, PhD",,,laura-hilsen,Laura Hilsen,Life Transitions,general-mental-health,General Mental Health,life-transitions-and-change,General Mental Health,70,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|exact_topic:general-mental-health via Life Transitions (w=0.7),,none,complete,true,false,,,,true,2026-06-19,,
5720586b-4ceb-493b-a702-473938d11213,what-should-i-do-if-im-having-thoughts-of-suicide,david-k-gore-phd,"Kenneth W. Christian, PhD",,,sarah-evers,Sarah Evers,Life Events & Transitions,general-mental-health,General Mental Health,life-transitions-and-change,General Mental Health,70,medium,exact_topic:general-mental-health via Chronic Illness & Disability (w=0.65)|demoted_missing_keyword_support|exact_topic:general-mental-health via Caregiver Stress (w=0.65)|demoted_missing_keyword_support|exact_topic:general-mental-health via Medical Trauma & Health Anxiety (w=0.45)|exact_topic:general-mental-health via Life Events & Transitions (w=0.7),,none,complete,true,false,,,,true,2026-06-19,,
ebcd909a-7df4-49b9-ae47-011ce58c0eb2,what-should-i-do-if-i-think-im-being-bul-185387-017,david-k-gore-phd,"Kenneth W. Christian, PhD",,,meredith-price,Meredith Price,Family Conflict,teens-and-identity,Teens & Identity,family-and-parenting,Teens & Identity,70,medium,"parent_theme:family-and-parenting via Pregnancy, Prenatal, Postpartum|exact_topic:teens-and-identity via Family Conflict (w=0.7)|tied_topic:teens-and-identity via Parenting (w=0.7)|alt_topic:teens-and-identity via School Issues (w=0.45)","requires_keyword_support:Pregnancy, Prenatal, Postpartum|requires_keyword_support:Body Image",none,complete,true,false,,,,true,2026-06-19,,
53e97672-edeb-4af7-a4f5-759f5d8f2506,what-should-i-do-if-my-loved-one-refuses-treatment,david-k-gore-phd,"Kenneth W. Christian, PhD",,,alex-crenshaw-phd,Dr. Alex Crenshaw,Psychological Testing,therapy-and-care-navigation,Therapy & Care Navigation,care-and-therapy,Therapy & Mental Health,65,medium,parent_theme:care-and-therapy via Adult ADHD Testing|exact_topic:therapy-and-care-navigation via Psychological Testing (w=0.65)|tied_topic:therapy-and-care-navigation via Diagnostic Evaluation (w=0.65),,none,complete,true,false,,,,true,2026-06-19,,
9b525ebb-44bd-4483-880e-aaa6246b4c09,what-should-i-do-if-my-teenager-is-experimenting-w-187459-006,david-k-gore-phd,"Kenneth W. Christian, PhD",,,kelsey-donahue,Kelsey Madsen (Donahue),Child,teens-and-identity,Teens & Identity,family-and-parenting,Teen-Specific Questions,70,medium,exact_topic:teens-and-identity via Child (w=0.7)|tied_topic:teens-and-identity via Family Conflict (w=0.7)|tied_topic:teens-and-identity via Parenting (w=0.7)|alt_topic:teens-and-identity via School Issues (w=0.45),requires_keyword_support:Eating Disorders,none,complete,true,false,,,,true,2026-06-19,,
2263f362-91b8-4013-be00-25a9296fe13c,what-should-i-do-if-someone-is-giving-me-the-silent-treatment,david-k-gore-phd,"Kenneth W. Christian, PhD",,,alex-crenshaw-phd,Dr. Alex Crenshaw,Psychological Testing,therapy-and-care-navigation,Therapy & Care Navigation,care-and-therapy,Therapy & Mental Health,65,medium,parent_theme:care-and-therapy via Adult ADHD Testing|exact_topic:therapy-and-care-navigation via Psychological Testing (w=0.65)|tied_topic:therapy-and-care-navigation via Diagnostic Evaluation (w=0.65),,none,complete,true,false,,,,true,2026-06-19,,
d0d92fce-629b-450c-a4d8-06c92b3752f4,what-should-i-do-when-i-feel-like-i-cant-handle-stress-anymore,david-k-gore-phd,"Kenneth W. Christian, PhD",,,meredith-price,Meredith Price,Stress,general-mental-health,General Mental Health,life-transitions-and-change,General Mental Health,78,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|alias_keyword:stress|exact_topic:general-mental-health via Body Image (w=0.55)|demoted_missing_keyword_support|parent_theme:life-transitions-and-change via Grief|exact_topic:general-mental-health via Life Transitions (w=0.7)|alt_topic:general-mental-health via Stress (w=0.45)|alias_keyword:stress,"requires_keyword_support:Pregnancy, Prenatal, Postpartum|requires_keyword_support:Infertility",none,complete,true,false,,,,true,2026-06-19,,
8b4e1063-b358-4b19-93ff-b8cb8d229e38,what-should-i-do-when-i-feel-like-i-dont-know-who-i-am-anymore,david-k-gore-phd,"Kenneth W. Christian, PhD",,,sarah-evers,Sarah Evers,Grief & Loss,general-mental-health,General Mental Health,life-transitions-and-change,General Mental Health,78,medium,exact_topic:general-mental-health via Chronic Illness & Disability (w=0.65)|demoted_missing_keyword_support|exact_topic:general-mental-health via Caregiver Stress (w=0.65)|demoted_missing_keyword_support|exact_topic:general-mental-health via Medical Trauma & Health Anxiety (w=0.45)|exact_topic:general-mental-health via Life Events & Transitions (w=0.7)|alias_keyword:loss,,none,complete,true,false,,,,true,2026-06-19,,
081a7fd9-bb0a-4f75-a55d-963ecf06efa3,what-should-i-expect-if-my-loved-one-goes-to-treatment,david-k-gore-phd,"Kenneth W. Christian, PhD",,,alex-crenshaw-phd,Dr. Alex Crenshaw,Psychological Testing,therapy-and-care-navigation,Therapy & Care Navigation,care-and-therapy,Therapy & Mental Health,65,medium,parent_theme:care-and-therapy via Adult ADHD Testing|exact_topic:therapy-and-care-navigation via Psychological Testing (w=0.65)|tied_topic:therapy-and-care-navigation via Diagnostic Evaluation (w=0.65),,none,complete,true,false,,,,true,2026-06-19,,
681747c2-9fcd-4d4c-b125-44a6752e4dae,whats-the-difference-between-a-psycholog-186032-045,david-k-gore-phd,"Kenneth W. Christian, PhD",,,alex-crenshaw-phd,Dr. Alex Crenshaw,Psychological Testing,therapy-and-care-navigation,Therapy & Care Navigation,care-and-therapy,Therapy Navigation,65,medium,parent_theme:care-and-therapy via Adult ADHD Testing|exact_topic:therapy-and-care-navigation via Psychological Testing (w=0.65)|tied_topic:therapy-and-care-navigation via Diagnostic Evaluation (w=0.65),,none,complete,true,false,,,,true,2026-06-19,,
076b4b79-7750-4f55-be64-2202513acc6c,whats-the-difference-between-a-sponsor-and-a-therapist,david-k-gore-phd,"Kenneth W. Christian, PhD",,,alex-crenshaw-phd,Dr. Alex Crenshaw,Psychological Testing,therapy-and-care-navigation,Therapy & Care Navigation,care-and-therapy,Therapy & Mental Health,65,medium,parent_theme:care-and-therapy via Adult ADHD Testing|exact_topic:therapy-and-care-navigation via Psychological Testing (w=0.65)|tied_topic:therapy-and-care-navigation via Diagnostic Evaluation (w=0.65),,none,complete,true,false,,,,true,2026-06-19,,
e4641b6b-2ed1-4691-b4cf-5c29c45a4f82,whats-the-difference-between-being-shy-and-having-avoidant-personality-disorder,david-k-gore-phd,"Kenneth W. Christian, PhD",,,michaela-hilburn,Michaela Hilburn,Life Transitions,general-mental-health,General Mental Health,life-transitions-and-change,General Mental Health,70,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|parent_theme:life-transitions-and-change via Grief and Loss|exact_topic:general-mental-health via Life Transitions (w=0.7),,none,complete,true,false,,,,true,2026-06-19,,
0a756a7a-378b-466f-a2e6-d377f6681cbe,whats-the-difference-between-feeling-sad-and-being-clinically-depressed,david-k-gore-phd,"Kenneth W. Christian, PhD",,,lexi-cooper,Lexi Cooper,Life Transitions,general-mental-health,General Mental Health,life-transitions-and-change,General Mental Health,70,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|alias_keyword:Depression|exact_topic:general-mental-health via Life Transitions (w=0.7),,none,complete,true,false,,,,true,2026-06-19,,
686794d6-e23b-471d-ad26-231164dc9f19,whats-the-difference-between-inpatient-and-outpatient-treatment,david-k-gore-phd,"Kenneth W. Christian, PhD",,,alex-crenshaw-phd,Dr. Alex Crenshaw,Psychological Testing,therapy-and-care-navigation,Therapy & Care Navigation,care-and-therapy,Therapy & Mental Health,65,medium,parent_theme:care-and-therapy via Adult ADHD Testing|exact_topic:therapy-and-care-navigation via Psychological Testing (w=0.65)|tied_topic:therapy-and-care-navigation via Diagnostic Evaluation (w=0.65),,none,complete,true,false,,,,true,2026-06-19,,
434a9399-07d5-4415-92f8-1f7a566be552,whats-the-difference-between-narcissistic-personality-disorder-and-just-being-self-centered,david-k-gore-phd,"Kenneth W. Christian, PhD",,,lynn-lane,Lynn Lane,Life Transitions,general-mental-health,General Mental Health,life-transitions-and-change,General Mental Health,70,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|parent_theme:life-transitions-and-change via Grief & Loss|exact_topic:general-mental-health via Life Transitions (w=0.7),,none,complete,true,false,,,,true,2026-06-19,,
6567e82c-9fcd-4f1e-8001-9008ef273e38,whats-the-difference-between-therapy-typ-185387-025,david-k-gore-phd,"Kenneth W. Christian, PhD",,,alex-crenshaw-phd,Dr. Alex Crenshaw,Psychological Testing,therapy-and-care-navigation,Therapy & Care Navigation,care-and-therapy,Therapy Navigation,65,medium,parent_theme:care-and-therapy via Adult ADHD Testing|exact_topic:therapy-and-care-navigation via Psychological Testing (w=0.65)|tied_topic:therapy-and-care-navigation via Diagnostic Evaluation (w=0.65),,none,complete,true,false,,,,true,2026-06-19,,
d890589f-d823-48c1-b8a4-ce97a007d14f,what-to-do-if-i-feel-different-from-everyone-at-school,david-k-gore-phd,"Kenneth W. Christian, PhD",,,kelsey-donahue,Kelsey Madsen (Donahue),Child,teens-and-identity,Teens & Identity,family-and-parenting,Teens & Identity,70,medium,exact_topic:teens-and-identity via Child (w=0.7)|tied_topic:teens-and-identity via Family Conflict (w=0.7)|tied_topic:teens-and-identity via Parenting (w=0.7)|alt_topic:teens-and-identity via School Issues (w=0.45),requires_keyword_support:Eating Disorders,none,complete,true,false,,,,true,2026-06-27,,
7cc17ad3-adfa-4815-a2ed-4cb4d8558b01,what-to-do-if-i-have-no-one-to-talk-to,david-k-gore-phd,"Kenneth W. Christian, PhD",,,samantha-bryant,Samantha Bryant,Codependency,loneliness-and-belonging,Loneliness & Belonging,relationships-and-connection,Loneliness & Isolation,56,medium,parent_theme:relationships-and-connection via Bisexual|exact_topic:loneliness-and-belonging via Codependency (w=0.45)|parent_theme:relationships-and-connection via Codependency|alt_topic:loneliness-and-belonging via Marital and Premarital (w=0.45),requires_keyword_support:Body Image,none,complete,true,false,,,,true,2026-06-27,,
3535038e-d7c2-4650-8fc6-f018cd76c39b,when-are-ai-related-beliefs-a-mental-health-emergency,david-k-gore-phd,"Kenneth W. Christian, PhD",,,samantha-bryant,Samantha Bryant,Life Transitions,general-mental-health,General Mental Health,life-transitions-and-change,General Mental Health,70,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|exact_topic:general-mental-health via Body Image (w=0.55)|demoted_missing_keyword_support|parent_theme:life-transitions-and-change via Grief|exact_topic:general-mental-health via Life Transitions (w=0.7)|alt_topic:general-mental-health via Stress (w=0.45),,none,complete,true,false,,,,true,2026-06-19,,
6ef9469b-db6f-4c5c-951f-ea886fef5278,when-should-i-stop-using-ai-and-talk-to-a-real-person,david-k-gore-phd,"Kenneth W. Christian, PhD",,,alex-crenshaw-phd,Dr. Alex Crenshaw,Psychological Testing,therapy-and-care-navigation,Therapy & Care Navigation,care-and-therapy,Therapy Navigation,65,medium,parent_theme:care-and-therapy via Adult ADHD Testing|exact_topic:therapy-and-care-navigation via Psychological Testing (w=0.65)|tied_topic:therapy-and-care-navigation via Diagnostic Evaluation (w=0.65),,none,complete,true,false,,,,true,2026-06-19,,
17b0e8de-eeaa-4d69-9bac-0a42dc98e2d4,when-should-i-talk-to-someone-about-my-mental-health,david-k-gore-phd,"Kenneth W. Christian, PhD",,,meredith-price,Meredith Price,Life Transitions,general-mental-health,General Mental Health,life-transitions-and-change,General Mental Health,70,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|exact_topic:general-mental-health via Body Image (w=0.55)|demoted_missing_keyword_support|parent_theme:life-transitions-and-change via Grief|exact_topic:general-mental-health via Life Transitions (w=0.7)|alt_topic:general-mental-health via Stress (w=0.45),"requires_keyword_support:Pregnancy, Prenatal, Postpartum|requires_keyword_support:Infertility",none,complete,true,false,,,,true,2026-06-19,,
b88a3917-dce4-4820-a740-707a7835144b,why-ai-companion-feels-more-comforting-than-real-people,david-k-gore-phd,"Kenneth W. Christian, PhD",,,lynn-lane,Lynn Lane,Relationship Counseling,loneliness-and-belonging,Loneliness & Belonging,relationships-and-connection,Loneliness & Isolation,56,medium,exact_topic:loneliness-and-belonging via Relationship Counseling (w=0.45)|parent_theme:relationships-and-connection via Relationship Counseling,,none,complete,true,false,,,,true,2026-06-19,,
7644ec1a-fc69-4fb2-a1c1-60953096dfc3,why-does-my-teenager-seem-to-hate-spending-time-wi-187459-008,david-k-gore-phd,"Kenneth W. Christian, PhD",,,lauren-sanders,Lauren Sanders,Grief,teens-and-identity,Teens & Identity,family-and-parenting,Teen-Specific Questions,78,medium,exact_topic:teens-and-identity via Parenting (w=0.7)|tied_topic:teens-and-identity via Child (w=0.7)|alias_keyword:loss,,none,complete,true,false,,,,true,2026-06-19,,
82bc0af7-b994-4a77-8148-9d17c3860168,why-does-social-media-make-me-feel-worse-about-myself,david-k-gore-phd,"Kenneth W. Christian, PhD",,,kelsey-donahue,Kelsey Madsen (Donahue),Self Esteem,teens-and-identity,Teens & Identity,family-and-parenting,Teens & Identity,78,medium,exact_topic:teens-and-identity via Child (w=0.7)|tied_topic:teens-and-identity via Family Conflict (w=0.7)|tied_topic:teens-and-identity via Parenting (w=0.7)|alt_topic:teens-and-identity via School Issues (w=0.45)|alias_keyword:Self Esteem,requires_keyword_support:Eating Disorders,none,complete,true,false,,,,true,2026-06-27,,
5e4db9a7-353b-4c91-8421-ea0a347476c0,why-do-i-constantly-compare-myself-to-others,david-k-gore-phd,"Kenneth W. Christian, PhD",,,jackie-malone,Jackie Malone,Stress,general-mental-health,General Mental Health,life-transitions-and-change,General Mental Health,78,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|alias_keyword:stress|exact_topic:general-mental-health via Body Image (w=0.55)|demoted_missing_keyword_support|exact_topic:general-mental-health via Life Transitions (w=0.7)|alt_topic:general-mental-health via Stress (w=0.45)|alias_keyword:stress,,none,complete,true,false,,,,true,2026-06-19,,
22d72845-5534-4f53-b78a-1fb54eb32cb4,why-do-i-feel-angry-all-the-time-lately-177940-006,david-k-gore-phd,"Kenneth W. Christian, PhD",,,jackie-malone,Jackie Malone,Stress,general-mental-health,General Mental Health,life-transitions-and-change,Emotional Regulation,78,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|alias_keyword:stress|exact_topic:general-mental-health via Body Image (w=0.55)|demoted_missing_keyword_support|exact_topic:general-mental-health via Life Transitions (w=0.7)|alt_topic:general-mental-health via Stress (w=0.45)|alias_keyword:stress,,none,complete,true,false,,,,true,2026-06-19,,
a220dc51-5ce7-4ef4-b1bf-db0d6e700dee,why-do-i-feel-depressed-even-when-my-life-is-going-well,david-k-gore-phd,"Kenneth W. Christian, PhD",,,sarah-evers,Sarah Evers,Life Events & Transitions,general-mental-health,General Mental Health,life-transitions-and-change,General Mental Health,70,medium,exact_topic:general-mental-health via Chronic Illness & Disability (w=0.65)|demoted_missing_keyword_support|exact_topic:general-mental-health via Caregiver Stress (w=0.65)|demoted_missing_keyword_support|exact_topic:general-mental-health via Medical Trauma & Health Anxiety (w=0.45)|exact_topic:general-mental-health via Life Events & Transitions (w=0.7),,none,complete,true,false,,,,true,2026-06-19,,
6f2af34c-432e-4886-b692-f43c371b6796,why-do-i-feel-disconnected-from-my-emoti-177940-014,david-k-gore-phd,"Kenneth W. Christian, PhD",,,samantha-bryant,Samantha Bryant,Life Transitions,general-mental-health,General Mental Health,life-transitions-and-change,Emotional Regulation,70,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|exact_topic:general-mental-health via Body Image (w=0.55)|demoted_missing_keyword_support|parent_theme:life-transitions-and-change via Grief|exact_topic:general-mental-health via Life Transitions (w=0.7)|alt_topic:general-mental-health via Stress (w=0.45),,none,complete,true,false,,,,true,2026-06-19,,
736bf9b9-4cd2-4f34-a6b8-67b91401fcef,why-do-i-feel-emotionally-exhausted-all-the-time,david-k-gore-phd,"Kenneth W. Christian, PhD",,,meredith-price,Meredith Price,Stress,general-mental-health,General Mental Health,life-transitions-and-change,General Mental Health,78,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|alias_keyword:stress|exact_topic:general-mental-health via Body Image (w=0.55)|demoted_missing_keyword_support|parent_theme:life-transitions-and-change via Grief|exact_topic:general-mental-health via Life Transitions (w=0.7)|alt_topic:general-mental-health via Stress (w=0.45)|alias_keyword:stress,"requires_keyword_support:Pregnancy, Prenatal, Postpartum|requires_keyword_support:Infertility",none,complete,true,false,,,,true,2026-06-19,,
e20a9f6f-eea9-4cd4-9a05-357b3aad3af1,why-do-i-feel-exhausted-all-the-time-eve-177940-002,david-k-gore-phd,"Kenneth W. Christian, PhD",,,meredith-price,Meredith Price,Mood Disorders,general-mental-health,General Mental Health,life-transitions-and-change,Physical Health,78,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|exact_topic:general-mental-health via Body Image (w=0.55)|demoted_missing_keyword_support|parent_theme:life-transitions-and-change via Grief|exact_topic:general-mental-health via Life Transitions (w=0.7)|alias_keyword:mood disorder|alt_topic:general-mental-health via Stress (w=0.45),"requires_keyword_support:Pregnancy, Prenatal, Postpartum|requires_keyword_support:Infertility",none,complete,true,false,,,,true,2026-06-19,,
f6c563e7-d3ce-48c8-aee4-76cb9b572de9,why-do-i-feel-furious-over-small-things-that-shoul-186602-001,david-k-gore-phd,"Kenneth W. Christian, PhD",,,meredith-price,Meredith Price,Stress,general-mental-health,General Mental Health,life-transitions-and-change,Anger & Emotional Regulation,78,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|alias_keyword:stress|exact_topic:general-mental-health via Body Image (w=0.55)|demoted_missing_keyword_support|parent_theme:life-transitions-and-change via Grief|exact_topic:general-mental-health via Life Transitions (w=0.7)|alt_topic:general-mental-health via Stress (w=0.45)|alias_keyword:stress,"requires_keyword_support:Pregnancy, Prenatal, Postpartum|requires_keyword_support:Infertility",none,complete,true,false,,,,true,2026-06-19,,
989e712a-ba3c-4ad2-9e8e-be351947c8c6,why-do-i-feel-guilty-when-i-put-myself-first,david-k-gore-phd,"Kenneth W. Christian, PhD",,,samantha-bryant,Samantha Bryant,Life Transitions,general-mental-health,General Mental Health,life-transitions-and-change,General Mental Health,70,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|exact_topic:general-mental-health via Body Image (w=0.55)|demoted_missing_keyword_support|parent_theme:life-transitions-and-change via Grief|exact_topic:general-mental-health via Life Transitions (w=0.7)|alt_topic:general-mental-health via Stress (w=0.45),,none,complete,true,false,,,,true,2026-06-19,,
14674ade-4e23-46c4-bc1e-ffa99b060730,why-do-i-feel-like-i-dont-fit-in-anywher-184729-008,david-k-gore-phd,"Kenneth W. Christian, PhD",,,lauren-sanders,Lauren Sanders,ADHD,teens-and-identity,Teens & Identity,family-and-parenting,Teens & Identity,78,medium,exact_topic:teens-and-identity via Parenting (w=0.7)|alias_keyword:neurodiversity|alt_topic:teens-and-identity via Child (w=0.7),,none,complete,true,false,,,,true,2026-06-19,,
0b21d842-c733-48d0-8c58-c13128727de1,why-do-i-feel-like-im-faking-my-personal-186032-012,david-k-gore-phd,"Kenneth W. Christian, PhD",,,jeannine-jannot,"Jeannine Jannot, Ph.D.",Parenting,teens-and-identity,Teens & Identity,family-and-parenting,Teens & Identity,70,medium,exact_topic:teens-and-identity via School Issues (w=0.45)|exact_topic:teens-and-identity via Parenting (w=0.7)|tied_topic:teens-and-identity via Child (w=0.7)|alt_topic:teens-and-identity via Education and Learning Disabilities (w=0.45)|alt_topic:teens-and-identity via Executive Functioning (w=0.45)|alt_topic:teens-and-identity via Productivity Coaching (w=0.45),,none,complete,true,false,,,,true,2026-06-19,,
24d93f30-d908-4cea-8450-d0c0e9f4039e,why-do-i-feel-lonely-even-around-people,david-k-gore-phd,"Kenneth W. Christian, PhD",,,laura-hilsen,Laura Hilsen,Relationship Issues,loneliness-and-belonging,Loneliness & Belonging,relationships-and-connection,Loneliness & Isolation,56,medium,exact_topic:loneliness-and-belonging via Relationship Issues (w=0.45)|parent_theme:relationships-and-connection via Relationship Issues|alt_topic:loneliness-and-belonging via Divorce (w=0.45)|alt_topic:loneliness-and-belonging via Infidelity (w=0.45),,none,complete,true,false,,,,true,2026-06-27,,
2cf2aa9d-d3ae-438e-a93e-79353dc14c94,why-do-i-feel-more-irritable-and-angry-during-cert-186602-007,david-k-gore-phd,"Kenneth W. Christian, PhD",,,laura-hilsen,Laura Hilsen,Life Transitions,general-mental-health,General Mental Health,life-transitions-and-change,Anger & Emotional Regulation,70,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|exact_topic:general-mental-health via Life Transitions (w=0.7),,none,complete,true,false,,,,true,2026-06-19,,
9d60b488-3389-4fc9-b819-a2f7048fcf10,why-do-i-feel-so-angry-all-the-time-186032-020,david-k-gore-phd,"Kenneth W. Christian, PhD",,,jeannine-jannot,"Jeannine Jannot, Ph.D.",Parenting,teens-and-identity,Teens & Identity,family-and-parenting,Teens & Identity,70,medium,exact_topic:teens-and-identity via School Issues (w=0.45)|exact_topic:teens-and-identity via Parenting (w=0.7)|tied_topic:teens-and-identity via Child (w=0.7)|alt_topic:teens-and-identity via Education and Learning Disabilities (w=0.45)|alt_topic:teens-and-identity via Executive Functioning (w=0.45)|alt_topic:teens-and-identity via Productivity Coaching (w=0.45),,none,complete,true,false,,,,true,2026-06-19,,
f4241a47-1cfa-495f-8d2c-2b5075952286,why-do-i-feel-so-different-from-my-paren-184729-010,david-k-gore-phd,"Kenneth W. Christian, PhD",,,lauren-sanders,Lauren Sanders,Grief,teens-and-identity,Teens & Identity,family-and-parenting,Teens & Identity,78,medium,exact_topic:teens-and-identity via Parenting (w=0.7)|tied_topic:teens-and-identity via Child (w=0.7)|alias_keyword:Grief,,none,complete,true,false,,,,true,2026-06-19,,
56060eeb-fb79-40f3-a475-99890a068f4d,why-do-i-feel-so-lonely-even-when-im-surrounded-by-people,david-k-gore-phd,"Kenneth W. Christian, PhD",,,lexi-cooper,Lexi Cooper,Familial Relationship Counseling,loneliness-and-belonging,Loneliness & Belonging,relationships-and-connection,Loneliness & Isolation,56,medium,exact_topic:loneliness-and-belonging via Familial Relationship Counseling (w=0.45)|parent_theme:relationships-and-connection via Familial Relationship Counseling,requires_keyword_support:Student Athletic Challenges,none,complete,true,false,,,,true,2026-06-19,,
4e265b95-99f7-4bb4-81f7-b1847786cfae,why-do-i-isolate-myself-when-im-struggling-even-though-i-know-i-need-support,david-k-gore-phd,"Kenneth W. Christian, PhD",,,lynn-lane,Lynn Lane,Relationship Counseling,loneliness-and-belonging,Loneliness & Belonging,relationships-and-connection,Loneliness & Isolation,56,medium,alias_keyword:stress|alt_topic:loneliness-and-belonging via Relationship Counseling (w=0.45)|parent_theme:relationships-and-connection via Relationship Counseling,,none,complete,true,false,,,,true,2026-06-19,,
c0355aa4-dde2-474f-b630-5755fff03c89,why-do-i-isolate-myself-when-struggling,david-k-gore-phd,"Kenneth W. Christian, PhD",,,alex-crenshaw-phd,Dr. Alex Crenshaw,Couples,loneliness-and-belonging,Loneliness & Belonging,relationships-and-connection,Loneliness & Isolation,56,medium,exact_topic:loneliness-and-belonging via Couples (w=0.45)|parent_theme:relationships-and-connection via Couples,,none,complete,true,false,,,,true,2026-06-27,,
a87fb407-8c70-499a-ae29-7db1404f8e6d,why-do-i-shut-down-emotionally-when-conflict-start-186602-003,david-k-gore-phd,"Kenneth W. Christian, PhD",,,meredith-price,Meredith Price,Life Transitions,general-mental-health,General Mental Health,life-transitions-and-change,Anger & Emotional Regulation,70,medium,exact_topic:general-mental-health via Anxiety (w=0.45)|exact_topic:general-mental-health via Body Image (w=0.55)|demoted_missing_keyword_support|parent_theme:life-transitions-and-change via Grief|exact_topic:general-mental-health via Life Transitions (w=0.7)|alt_topic:general-mental-health via Stress (w=0.45),"requires_keyword_support:Pregnancy, Prenatal, Postpartum|requires_keyword_support:Infertility",none,complete,true,false,,,,true,2026-06-19,,
207ee5dc-b0e9-4470-a99d-de7c7ee5ef4f,why-is-my-teenager-so-angry-and-hostile-toward-me--187459-004,david-k-gore-phd,"Kenneth W. Christian, PhD",,,jeannine-jannot,"Jeannine Jannot, Ph.D.",Parenting,teens-and-identity,Teens & Identity,family-and-parenting,Teen-Specific Questions,70,medium,exact_topic:teens-and-identity via School Issues (w=0.45)|exact_topic:teens-and-identity via Parenting (w=0.7)|tied_topic:teens-and-identity via Child (w=0.7)|alt_topic:teens-and-identity via Education and Learning Disabilities (w=0.45)|alt_topic:teens-and-identity via Executive Functioning (w=0.45)|alt_topic:teens-and-identity via Productivity Coaching (w=0.45),,none,complete,true,false,,,,true,2026-06-19,,
